Ref,LocationId,Location,SalesDate,Category,ProductCode,SalesAmount
7bc2b42f16619ece9ab20367fec3402e,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x2,149.99
13080eda3db22b92aa7df07ff6878676,1,Denver,2020-08-21,ClimbingGear,SLNG-DYN-20,49.99
3a6fcd5f6b12cf2d6788a3bf89451605,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x3,240.5
04b8082437817668176f29c93b97c5a1,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1x,240.5
043cb7672391543cd0603c3df49de5a9,1,Denver,2020-08-21,ClimbingGear,SLNG-NYL-16,12.99
e4d1fac7b9079c03e1246add7526c702,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1x,240.5
6e2ddfdb1a41f4589aafa585f03cf7e4,1,Denver,2020-08-21,Backpacks,HS-75L,120.99
5b260e4247be647946e0b05dd25e5aa9,1,Denver,2020-08-21,Jackets,TEX-HL-15,300.9
da29583254a94158c80f1c47a0c67d6e,1,Denver,2020-08-21,ClimbingGear,CAM-44-S02,265.99
5d0b1436e02cd717f3658d8775c500e5,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1,240.5
e63f3d2fae16e92d502fe149f8e58a0b,1,Denver,2020-08-21,Backpacks,HSX-100L,225.5
5df965f5a06bc21bf6eac75a60cc0a45,1,Denver,2020-08-21,Hiking,GPS-X2,345
13065cca4b53ea7e0b133b2bb5a612a8,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1x,240.5
1eb564ae16821a91d37db7a727a48691,1,Denver,2020-08-21,Backpacks,HSX-75L,190.99
02dad0effd920ebf3702886edd8007db,1,Denver,2020-08-21,Backpacks,HSX-100L,225.5
2da6f5e9075e72220d7472321f373da9,1,Denver,2020-08-21,Footwear_Casual,TRN-BXT-02,209.99
2c6c4ff8e0b194f885ba00aa4c862a39,1,Denver,2020-08-21,Footwear_Boots,Hike-Lite,89.99
749de9ef7926e537a0a11a35c8941230,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1,240.5
ba6b0a88fcdf3e17ad20b122aaefb69e,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x3,240.5
f753ad9d4c661ca768a0cb75d7f5e356,1,Denver,2020-08-21,ClimbingGear,CAM-44-S02,265.99
6a860355ba57cc2666468648dfa7b9cb,1,Denver,2020-08-21,Backpacks,HSX-75L,190.99
e638b49fab8cb019e53de6eeaa864dbd,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x3,240.5
ae0327e9e704b5395315be8431dd5c0e,1,Denver,2020-08-21,Footwear_Boots,Hike-Lite,89.99
83cf0cffe47c5c510d89a9bcf23948d1,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x2,149.99
e754d4b9058ee138ef826745da8ae8e1,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1,240.5
25bc6b262c27702d670255c49cd724b1,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x3,240.5
f07c4c9826fab92186d472f30568a93b,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1,240.5
75366c3b4073e9497c188f20aa8044fe,1,Denver,2020-08-21,Hiking,GLV-20-SML,45
ce64a603d5389e52ab5c6d945ca39484,1,Denver,2020-08-21,Footwear_Boots,Hike-Lite,89.99
4eecaa8c0be93cf0716e9c04a51183e3,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1x,240.5
49559891374019537499e9d8b1e4a8d3,1,Denver,2020-08-21,Backpacks,HS-50L,99.99
5278fda7cebfe93bb7c59d161614b0a8,1,Denver,2020-08-21,Footwear_Boots,Hike-Lite,89.99
e71551ec572f73567ece3a1438b1a87a,1,Denver,2020-08-21,Footwear_Casual,TRN-BXT-02,209.99
cf32d8b6eba610d319776f1a7923a79c,1,Denver,2020-08-21,Footwear_Boots,Hike-Lite,89.99
ecfd74a97bad2a5c17ff2627826a41d6,1,Denver,2020-08-21,ClimbingGear,CAM-22-S01,120.99
184e68865d178786afdbf0de93cb64a1,1,Denver,2020-08-21,Backpacks,HSX-100L,225.5
adcb94b826092650fd8840c6246fa7d6,1,Denver,2020-08-21,Backpacks,HSX-100L,225.5
393a314d9cb93002320873eb0e3b4338,1,Denver,2020-08-21,Footwear_Boots,Hike-Lite,89.99
db1db88421368522eddb6c6007846559,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x2,149.99
ff09a1e8a88e38c846cb500bfc6a75fc,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1x,240.5
0d59bc48e12044e2c12a54b62e4aee7c,1,Denver,2020-08-21,Hiking,GLV-20-LG,45
dd62ba8f1c859dfab67f3a21d0edfd37,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x3,240.5
fffeb434e590dc1db6fc70f011ea471b,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x2,149.99
289b42de85f22374aa4e8488fc6cf483,1,Denver,2020-08-21,Jackets,TEX-HL-15,300.9
dcc2711f85d1048e04a40c43d37ba583,1,Denver,2020-08-21,Footwear_Boots,Hike-Lite,89.99
ed91cfe7c2760e5202c311b4d32233d6,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x2,149.99
679a6844edbac8e334f790e65dda2474,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1x,240.5
0e937de38127736ca7ecbecfe3718211,1,Denver,2020-08-21,Footwear_Casual,TRN-BXT-01,199.99
71f9c28f80399434fb72bf8799b319c3,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x3,240.5
20b37d0ea30dfb80bbfabcbff8cad3e5,1,Denver,2020-08-21,Backpacks,HSX-100L,225.5
7c13ae5de234f9ef1a4a1b278c24d924,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1x,240.5
effd6f83f0efcacf39fc5a6b51243050,1,Denver,2020-08-21,Footwear_Boots,Walk-AT1,240.5
5f9014b9ca4baee81672fcba02ab210c,1,Denver,2020-08-21,Footwear_Boots,Hike-Pro-x3,240.5
339645e130913dd37f0ee1aaea7add1b,1,Denver,2020-08-21,Backpacks,HSX-75L,190.99
335d081e971605bf91cdad831bc2c2b8,1,Denver,2020-08-21,Backpacks,HS-50L,99.99
368461d2cb749fec450b2a3e891bc6ef,1,Denver,2020-08-20,Backpacks,HSX-75L,190.99
03697b0d3dd8ffe7d227740e919475c8,1,Denver,2020-08-20,Footwear_Casual,TRN-BXT-01,199.99
5d5e28de6d93af3120cc076ce18181f7,1,Denver,2020-08-20,Footwear_Boots,Hike-Pro-x3,240.5
58a45ca3da6ee1a0aae2bf54c965aff0,1,Denver,2020-08-20,Footwear_Boots,Hike-Pro-x3,240.5
46e6d9a89cad5cdd9b974599228a58fe,1,Denver,2020-08-20,Backpacks,HS-75L,120.99
9e5b7220d4f36f1458f084a2f77804ea,1,Denver,2020-08-20,Backpacks,HSX-100L,225.5
2163bd6374774800ca11f64bacceee47,1,Denver,2020-08-20,Backpacks,HSX-75L,190.99
6cd0483b6fbd73284a4d08e484388cb6,1,Denver,2020-08-20,Backpacks,HSX-100L,225.5
670d09da396ecd8edf8acd007a166402,1,Denver,2020-08-20,Footwear_Boots,Hike-Lite,89.99
de811f16e67f321397d5cf5bffb58b7e,1,Denver,2020-08-20,Footwear_Boots,Hike-Lite,89.99
36d34db8a10f9977c2c6be6417188824,1,Denver,2020-08-20,ClimbingGear,SLNG-NYL-11,10.99
56a23b720007a863ca0a093376aad75c,1,Denver,2020-08-20,Footwear_Boots,Hike-Pro-x2,149.99
6d1f387899a8d5969f1c6af1eb6bbf81,1,Denver,2020-08-20,ClimbingGear,CAM-22-S02,120.99
e40179f827898a0d433c64f80832077d,1,Denver,2020-08-20,Jackets,TEX-FL-15x,325.9
cca3b3af01bb8ccafb8e18b39c65c845,1,Denver,2020-08-20,Footwear_Boots,Walk-AT1x,240.5
ab0eb648934feefbb197f379f332d962,1,Denver,2020-08-20,Footwear_Boots,Walk-AT1x,240.5
d851713361b5baed5bd21390e5cd1309,1,Denver,2020-08-20,Footwear_Boots,Hike-Pro-x2,149.99
b973de6393f94540bc1c405c0fe78a16,1,Denver,2020-08-20,Footwear_Boots,Hike-Lite,89.99
b204c29687fac3db36920c9d4a96a988,1,Denver,2020-08-20,Hiking,GLV-01-LG,30
96c748595b77f533268a65cfec5c4a74,1,Denver,2020-08-20,Footwear_Casual,TRN-BXT-02,209.99
a192afc66f0af1cfc58e1514307e5011,1,Denver,2020-08-20,Footwear_Boots,Hike-Lite,89.99
4c479fede92dc765da59213b12aab095,1,Denver,2020-08-20,Footwear_Boots,Hike-Lite,89.99
918902857145cb2d6f2b7fb58efc4356,1,Denver,2020-08-20,Footwear_Boots,Hike-Pro-x3,240.5
782a9a5e2d6bdac6712e946f22eb2dfc,1,Denver,2020-08-20,Backpacks,HS-50L,99.99
a615f8e5a5f3dee367ca9ef350849409,1,Denver,2020-08-20,Jackets,INS-HL-A1,126.4
d8f616f70e29e9102676181d879788ec,1,Denver,2020-08-20,Backpacks,HSX-75L,190.99
3c3c9bd2db4fc52fd5b8cbbedeb95e38,1,Denver,2020-08-20,Footwear_Boots,Hike-Lite,89.99
f0e24d197fc8eef1d33a3f14189d55c8,1,Denver,2020-08-20,Footwear_Casual,TRN-NB-22S,139.99
4c75ac4c6fd8dc2c82df2fd68fe99cc0,1,Denver,2020-08-20,Backpacks,HSX-75L,190.99
a7c003430b6151c2a661baac15e52803,1,Denver,2020-08-20,ClimbingGear,CAM-22-S02,120.99
83d45cb293db919618afe9d3662ee654,1,Denver,2020-08-20,Footwear_Casual,TRN-NB-22S,139.99
de9e34d0a4959241404de9bd422e547f,1,Denver,2020-08-20,Backpacks,HSX-75L,190.99
c81579bb7ecd4b3edfc58c7c2a771514,1,Denver,2020-08-20,Footwear_Boots,Hike-Lite,89.99
eac19c17d3c1662191a20a30313d873a,1,Denver,2020-08-20,Footwear_Boots,Walk-AT1,240.5
b8ef01c6a626892762800d0716f3d831,1,Denver,2020-08-20,Backpacks,HSX-100L,225.5
fddd82a1855a1383583ba97368a2e4cd,1,Denver,2020-08-20,Backpacks,HS-75L,120.99
67433eaa5e72e9bc9aece5f13ba14046,1,Denver,2020-08-20,ClimbingGear,SLNG-DYN-20,49.99
4a94805a457e7d8f2fb760961783a076,1,Denver,2020-08-20,ClimbingGear,CAM-44-S01,214.99
1d46db776dbf36f10f84019f6b11dd26,1,Denver,2020-08-20,Jackets,TEX-FL-15x,325.9
981111c94858f71ca3e319a567f7da11,1,Denver,2020-08-20,Footwear_Casual,TRN-NB-32S,149.99
a4251fa0aa2988a0d2add3435ef04efb,1,Denver,2020-08-20,Footwear_Boots,Walk-AT1x,240.5
6633f0ecf49008db1854d1814f242fb8,1,Denver,2020-08-20,Footwear_Boots,Walk-AT1x,240.5
f9dd107be3c47407274e06b9012d3d09,1,Denver,2020-08-20,Footwear_Boots,Walk-AT1x,240.5
c102336c183b6b4115571961d2e6aedf,1,Denver,2020-08-20,ClimbingGear,CAM-44-S01,214.99
739da090264f02fafcc8510ceefc6b4b,1,Denver,2020-08-20,Backpacks,HSX-75L,190.99
6a37d098c1e378b6bfcd9da28256c1b7,1,Denver,2020-08-20,Footwear_Boots,Walk-AT1,240.5
cc33c2750f544d22d9afd333d54022f0,1,Denver,2020-08-20,Jackets,TEX-FL-15x,325.9
d9d5d2def6bcc963fb5d57d27e677f13,1,Denver,2020-08-20,Backpacks,HS-75L,120.99
a9280466367035de393fb4bb72cb8478,1,Denver,2020-08-20,Jackets,TEX-HL-15,300.9
d90322505b617fb96e0321fe2266dd17,1,Denver,2020-08-20,Footwear_Boots,Hike-Lite,89.99
8e4575d95923b0c66e0a0dcb07813451,1,Denver,2020-08-20,Backpacks,HSX-100L,225.5
a393ce5147a8b3738c8367e10583d301,1,Denver,2020-08-20,Footwear_Casual,TRN-BXT-02,209.99
5e6be7c091c52ee77855261fc9f7896b,1,Denver,2020-08-20,Backpacks,HSX-75L,190.99
b5f5cd2f61f98f56b6fb885ce25a74a9,1,Denver,2020-08-20,Footwear_Boots,Hike-Pro-x2,149.99
572fd21b12b52383084ae13a063a28c0,1,Denver,2020-08-20,Footwear_Boots,Hike-Lite,89.99
cb694f0637f5e241ebfc4cd1180d2df0,1,Denver,2020-08-20,Backpacks,HSX-75L,190.99
3644c651e5d3fa86e10730ba78e36331,1,Denver,2020-08-20,Footwear_Boots,Hike-Pro-x3,240.5
d0f89907e56c04c5ec0d97300a3e1264,1,Denver,2020-08-20,Backpacks,HSX-100L,225.5
4ccf6fec1cde0ed994dbb90f9471b770,1,Denver,2020-08-20,Footwear_Boots,Hike-Pro-x3,240.5
d0003181d8a29975ad6e4ad8906518da,1,Denver,2020-08-20,Footwear_Boots,Hike-Lite,89.99
d250394f0dc29adc7aaa9703f4cf5bdb,1,Denver,2020-08-20,Hiking,GPS-X1,299
df4ebd3b1f28e78a570c8d1ae9e8fe9e,1,Denver,2020-08-19,Jackets,TEX-FL-15x,325.9
4554a0e60b02f120191ca65bfd09fa85,1,Denver,2020-08-19,Footwear_Boots,Hike-Lite,89.99
3e7c66854f11a88aebc6824d644a1da4,1,Denver,2020-08-19,Footwear_Boots,Hike-Lite,89.99
888b483b83f2610176b799ba616a50f1,1,Denver,2020-08-19,Footwear_Boots,Hike-Lite,89.99
e83f0fc8710df475ad8bbb331999081a,1,Denver,2020-08-19,Footwear_Boots,Hike-Lite,89.99
f4c916e0f5f27b5c628ab841df83a7de,1,Denver,2020-08-19,ClimbingGear,SLNG-NYL-11,10.99
b26d57a17080fae38cadaa2fd85cbcfc,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1,240.5
693604d25abb7abcbd4d89a9a22cde31,1,Denver,2020-08-19,Footwear_Boots,Hike-Pro-x2,149.99
1281633a924adbd9afab3d295e9294bb,1,Denver,2020-08-19,Backpacks,HSX-75L,190.99
dae6ab4d20eb08802df232eb802f671f,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1,240.5
e9223159b9b55758a9d24865e56c3a60,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1x,240.5
ededa9f711931c90f3e2971b4e3da041,1,Denver,2020-08-19,Footwear_Boots,Hike-Pro-x2,149.99
6974e2dabd6d9185d8057e8a137da0ec,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1x,240.5
46d0702ac415ed53d8090f9e7f22d3f1,1,Denver,2020-08-19,Backpacks,HSX-75L,190.99
e5cde29e452c21003baadb2181f5464c,1,Denver,2020-08-19,Footwear_Boots,Hike-Pro-x2,149.99
620540d628011d122c48f6bf9f718c7b,1,Denver,2020-08-19,Backpacks,HSX-75L,190.99
ff0d0046b6c596b23f464b5082ecb85d,1,Denver,2020-08-19,Footwear_Boots,Hike-Lite,89.99
ea4919db03fef851faee9be8dc207fa9,1,Denver,2020-08-19,Footwear_Boots,Hike-Lite,89.99
fcbe2d1d05f7a283ce624eab1751db95,1,Denver,2020-08-19,Jackets,TEX-FL-15x,325.9
08eff3b9b2cf03c23dcf9d0fc6e4fcde,1,Denver,2020-08-19,Backpacks,HS-50L,99.99
e1076e96a58ee599391fcc14dc8cdffc,1,Denver,2020-08-19,Footwear_Boots,Hike-Lite,89.99
3025a03b076df3b6eff49c102afb76b5,1,Denver,2020-08-19,Footwear_Boots,Hike-Pro-x3,240.5
ef221190e98f627d3c1d615b667ebd99,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1x,240.5
09f8fb1f854902c6fd49cc47929aef1e,1,Denver,2020-08-19,Backpacks,HSX-100L,225.5
52bd9a01926a4df54ea3734e616657ec,1,Denver,2020-08-19,Backpacks,HSX-100L,225.5
1deb9e49e160c9625e238edd0286924a,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1,240.5
d4cf17a9f4a86cb2dfa25013c32ce4c6,1,Denver,2020-08-19,Footwear_Casual,TRN-NB-32S,149.99
746833a666a7693823818f0ff0f8911a,1,Denver,2020-08-19,Footwear_Boots,Hike-Lite,89.99
1147ee8da61975accad7fe2351c014e1,1,Denver,2020-08-19,Backpacks,HS-50L,99.99
84aa339de20d3e797250a6b58829d9c0,1,Denver,2020-08-19,Hiking,GPS-X1,299
fed605f592cab18e97f7e5e26f28f7d3,1,Denver,2020-08-19,Jackets,TEX-FL-15x,325.9
31086baaa1c35de79901fd58724c8b42,1,Denver,2020-08-19,ClimbingGear,CAM-44-S02,265.99
2346cd14b58c2adb36c8c95b3ed693bc,1,Denver,2020-08-19,Footwear_Casual,TRN-BXT-02,209.99
4455ce49acaf3794bdb13652383ffaf4,1,Denver,2020-08-19,Footwear_Casual,TRN-NB-32S,149.99
3b2d57975c187a30d33ae16c3bb42d05,1,Denver,2020-08-19,Footwear_Boots,Hike-Lite,89.99
4e5af1d2d7057a978ad03732c53343e7,1,Denver,2020-08-19,Footwear_Boots,Hike-Pro-x2,149.99
8193c0d149c4801eb35c1cb94ea9894d,1,Denver,2020-08-19,Footwear_Boots,Hike-Pro-x3,240.5
6ba25c31a321f30b5a60ae4ff405b1a2,1,Denver,2020-08-19,Hiking,GLV-01-MD,30
82ff7f0ea4fc228cd7bd797886258036,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1,240.5
40cb0c43e33655e8c7357354aca0238f,1,Denver,2020-08-19,Footwear_Boots,Hike-Pro-x3,240.5
3e1451baa93d4023bf3330b6a18551a6,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1x,240.5
6901e387919d8450cf52d83c5b9aa09d,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1x,240.5
fdb279272bfbe2e0aaca643e30cdfb64,1,Denver,2020-08-19,ClimbingGear,SLNG-NYL-16,12.99
83673477491de4b24f915b82c2ff0b24,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1x,240.5
1f35a954bd6107e19296c1d8401b36a0,1,Denver,2020-08-19,ClimbingGear,CAM-44-S01,214.99
4137b5db8cfdf481c30ca141005d86e7,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1,240.5
dabf716434bac95408b081936b5330c5,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1x,240.5
45c2f97e1ae546ee519ce6ee406e76af,1,Denver,2020-08-19,Backpacks,HS-50L,99.99
283f23977c4b082a10522c2d755db795,1,Denver,2020-08-19,Backpacks,HS-75L,120.99
b72a3e8ffc3a2a36c58e0e96c4d278bc,1,Denver,2020-08-19,Backpacks,HSX-100L,225.5
bd4c77453d806694d2cbf27cfb3d8842,1,Denver,2020-08-19,Footwear_Boots,Walk-AT1,240.5
077becc1d509505eee09f8dd3ac80c99,1,Denver,2020-08-19,Footwear_Casual,TRN-BXT-01,199.99
0150209e3f0e21960ab4fbad0eaa9a33,1,Denver,2020-08-19,Footwear_Casual,TRN-BXT-01,199.99
ebdb73d24598f1156c719438009c36a0,1,Denver,2020-08-19,Footwear_Casual,TRN-NB-12S,129.99
d5136db4cda47374db1174398e331976,1,Denver,2020-08-18,Footwear_Boots,Hike-Pro-x3,240.5
22010057e7774c6281748a8a4c1b0f93,1,Denver,2020-08-18,Footwear_Boots,Hike-Pro-x3,240.5
ce8445c1a8444450ea50de4de365124c,1,Denver,2020-08-18,Footwear_Boots,Hike-Lite,89.99
26b26036d0020bc4dfb8125ae1e1fa68,1,Denver,2020-08-18,Footwear_Casual,TRN-NB-22S,139.99
c3dc7551e7c907e74305c806d2dc574d,1,Denver,2020-08-18,Footwear_Boots,Walk-AT1,240.5
23208b7496e62183696d88822344d1fb,1,Denver,2020-08-18,Backpacks,HS-75L,120.99
0f3e15574ed7188e811492681eb36520,1,Denver,2020-08-18,Jackets,INS-HL-A1,126.4
11882e85994ac5a52cb5dcc4adf32b41,1,Denver,2020-08-18,Backpacks,HS-75L,120.99
678704da693f6704e5973665585bb493,1,Denver,2020-08-18,Footwear_Casual,TRN-BXT-01,199.99
21866e16aa74263b8cb49221ec6831ec,1,Denver,2020-08-18,Backpacks,HSX-100L,225.5
beeb58b15704792395889e3c0e59c130,1,Denver,2020-08-18,Hiking,GPS-X2,345
e446d8cdc3e55ed06ab322266a77d01b,1,Denver,2020-08-18,Footwear_Boots,Walk-AT1x,240.5
bebae78abb6e310901fecdfa8bfa9af2,1,Denver,2020-08-18,Backpacks,HSX-75L,190.99
bec00a19a55123a1d95c2e457445c5ab,1,Denver,2020-08-18,Footwear_Casual,TRN-BXT-02,209.99
b63d72b1f6762104e1cf6e3d3c22540a,1,Denver,2020-08-18,Footwear_Boots,Walk-AT1x,240.5
35f17856fbaadb453f734cd7f4171314,1,Denver,2020-08-18,Footwear_Boots,Walk-AT1x,240.5
eb60361c0cb80cb3b9673050cfb7f805,1,Denver,2020-08-18,Hiking,GPS-X1,299
b0a4692a5ced60b9e700a376bfe99a70,1,Denver,2020-08-18,Backpacks,HS-75L,120.99
3153a32ee0f4b76ab20abb8be523dbd0,1,Denver,2020-08-18,Footwear_Boots,Walk-AT1,240.5
e178f5e7fb05bfef5cff2ee8f9427cae,1,Denver,2020-08-18,Footwear_Boots,Hike-Lite,89.99
814872ced1add6cf0e50aa6793ef1ce6,1,Denver,2020-08-18,Jackets,TEX-HL-15,300.9
140b622b31bae80af85401e226d6812e,1,Denver,2020-08-18,ClimbingGear,CAM-44-S01,214.99
90aa95df33d4f27d578b61e09b8bb637,1,Denver,2020-08-18,Footwear_Boots,Walk-AT1x,240.5
59620e872c11a5e85177184301fb65c2,1,Denver,2020-08-18,Backpacks,HS-50L,99.99
172cd44f8fd95fa0fd730f3690ab6e98,1,Denver,2020-08-18,ClimbingGear,CAM-22-S01,120.99
8801f17cf31f2279b28af3ff20b0c37e,1,Denver,2020-08-18,Backpacks,HSX-75L,190.99
753251794a01c9ec1ed670c115ed1e76,1,Denver,2020-08-18,Footwear_Boots,Hike-Lite,89.99
6b0253226edd139c73df195614fe1d66,1,Denver,2020-08-18,Hiking,GPS-X2,345
1278f8e6304f71b1c282701a69f5857a,1,Denver,2020-08-18,Footwear_Boots,Walk-AT1x,240.5
bc2b7a6be5f0932a4dd73b6f69fbcf94,1,Denver,2020-08-18,Footwear_Casual,TRN-BXT-02,209.99
606ae54bb7a0038b2d5621cab3316926,1,Denver,2020-08-18,Footwear_Boots,Hike-Lite,89.99
d407dfd67c1d2ee09cd6dc92aee9cb6d,1,Denver,2020-08-18,Footwear_Boots,Hike-Pro-x3,240.5
c8e9c9a01ee652731b1910c0cecf4286,1,Denver,2020-08-18,Footwear_Casual,TRN-BXT-02,209.99
6a3a0e50e3f4b15c07531073c043c8eb,1,Denver,2020-08-18,Footwear_Boots,Hike-Lite,89.99
7489d681a1d864d094b3393ab93c38f4,1,Denver,2020-08-18,Jackets,INS-FL-A2,135.9
645a8889e2f986c1ae6e5adb6fbf784f,1,Denver,2020-08-18,Footwear_Casual,TRN-BXT-01,199.99
ab5cf2a6c9c403cc484932ad74096721,1,Denver,2020-08-18,Footwear_Boots,Hike-Pro-x2,149.99
2105faf0c51db619e3457a62fcda6ecd,1,Denver,2020-08-18,Backpacks,HS-75L,120.99
8c27d383297cb922f96fb317ead56b25,1,Denver,2020-08-18,Footwear_Boots,Hike-Lite,89.99
beec675b9cee3162a6b2ec1a7c38973d,1,Denver,2020-08-18,Backpacks,HSX-75L,190.99
b10748697672abaa7b5e02a983f9e309,1,Denver,2020-08-18,Footwear_Boots,Hike-Pro-x3,240.5
15974568a9d60424477fccbe85f9921e,1,Denver,2020-08-18,Jackets,TEX-FL-15x,325.9
2e15e1a904bfb73a5e1f9acf650e4e05,1,Denver,2020-08-18,Footwear_Boots,Walk-AT1,240.5
15cc8638c765cc2bfff2447ac2c96c49,1,Denver,2020-08-18,Hiking,GLV-01-LG,30
44b0f73aef5654f79e4db725cf7d8d4c,1,Denver,2020-08-18,Backpacks,HS-75L,120.99
060f1c9ae2167403195cbe187d1cd63d,1,Denver,2020-08-18,Footwear_Boots,Walk-AT1,240.5
723c49e351ec31efbde17793b2f67a8b,1,Denver,2020-08-18,Footwear_Boots,Hike-Lite,89.99
054bf1a2325c109ae56a855368d927e9,1,Denver,2020-08-18,Footwear_Boots,Hike-Lite,89.99
3e15cc5939a76c00de1161a6b3ee14f9,1,Denver,2020-08-18,ClimbingGear,CAM-44-S02,265.99
312e585d750d374c79356e8f46db8531,1,Denver,2020-08-18,Footwear_Boots,Hike-Pro-x2,149.99
9c80dffbee0eaa17fe88564a6034fa6d,1,Denver,2020-08-18,Backpacks,HSX-100L,225.5
f71fb29b7eed4e954faf4fda2cdce0db,1,Denver,2020-08-18,ClimbingGear,CAM-22-S01,120.99
b3e6df40d81266d83a32611d7646f7cf,1,Denver,2020-08-17,Backpacks,HS-50L,99.99
53ba0eeea2be1306d540f024365b6eea,1,Denver,2020-08-17,Footwear_Boots,Walk-AT1,240.5
afd29c1eaedc53b1bcbcbeba1bcc4420,1,Denver,2020-08-17,Footwear_Casual,TRN-BXT-02,209.99
ffcf51ef09c9e9bb8f1d650769688efc,1,Denver,2020-08-17,Backpacks,HSX-100L,225.5
e91b8777cd1716d73c66469fa5d89c3c,1,Denver,2020-08-17,Footwear_Casual,TRN-BXT-01,199.99
8baccabe44bfa2ca49cb81c5ac7f0e4e,1,Denver,2020-08-17,Backpacks,HSX-100L,225.5
666d12b6bc42acd92760798338887cec,1,Denver,2020-08-17,Footwear_Boots,Hike-Lite,89.99
f2b7e95637b1f968edb624a25131d81a,1,Denver,2020-08-17,Footwear_Boots,Hike-Lite,89.99
993cc243faf210fd4cf0bed0eafc3efd,1,Denver,2020-08-17,Footwear_Boots,Walk-AT1,240.5
8adf91185cfe4795b9a709d82459053d,1,Denver,2020-08-17,Footwear_Casual,TRN-BXT-02,209.99
510364d0f4fbbae3100e8d81e89b01f5,1,Denver,2020-08-17,Footwear_Casual,TRN-NB-32S,149.99
aa2166d4a0af03a35963bf808d7a8089,1,Denver,2020-08-17,Footwear_Boots,Hike-Lite,89.99
026adad27d4e3b94514e60779e4632da,1,Denver,2020-08-17,Backpacks,HSX-100L,225.5
4a2aa2d1f57292f61ca63fdc112be959,1,Denver,2020-08-17,Jackets,INS-HL-A1,126.4
15f0d0335d6cc69aa42bb8ebb19110ff,1,Denver,2020-08-17,Backpacks,HS-50L,99.99
42c632b89004dd91f43b3f3e155e1284,1,Denver,2020-08-17,Hiking,GLV-01-SML,30
29ee92f50b675296be6d67a1e8e0de52,1,Denver,2020-08-17,Footwear_Boots,Hike-Lite,89.99
b8349f1a8689828d9984a6a4eb60027e,1,Denver,2020-08-17,Backpacks,HSX-100L,225.5
010f87ad030439279b8370778560aa5b,1,Denver,2020-08-17,Footwear_Casual,TRN-BXT-01,199.99
c69c4af3e449280ee80462583ada21e4,1,Denver,2020-08-17,Footwear_Boots,Walk-AT1,240.5
66bc69c9426dbeb07b59a1028ec3c5a2,1,Denver,2020-08-17,Footwear_Boots,Hike-Pro-x2,149.99
096957fecb09bfe3409ca1bdaf8ffb97,1,Denver,2020-08-17,Footwear_Casual,TRN-NB-32S,149.99
905f808cc5e1f97c25aeebaa6cc97d95,1,Denver,2020-08-17,Footwear_Casual,TRN-BXT-02,209.99
4bda6bb1120ac0e2ac9afaffa0d08cab,1,Denver,2020-08-17,Footwear_Boots,Walk-AT1x,240.5
8d16883661d8b63f41b88ccb53c5022a,1,Denver,2020-08-17,Backpacks,HSX-100L,225.5
2615991717eac92860a011fe0f488d8e,1,Denver,2020-08-17,Backpacks,HS-75L,120.99
b10fd4f9ce333cb2807f17ce040ebc30,1,Denver,2020-08-17,Hiking,GLV-20-LG,45
008744540686c43f6d87f87b40f2aa19,1,Denver,2020-08-17,Footwear_Boots,Hike-Pro-x3,240.5
6a80f85c2b37e5ba88b273f77b2f066e,1,Denver,2020-08-17,Footwear_Boots,Hike-Pro-x2,149.99
0d507f4303118dec3b373fb78828cdfa,1,Denver,2020-08-17,Jackets,TEX-HL-15,300.9
